code	company_name
3151	株式会社バイタルケーエスケー・ホールディングス
3635	株式会社コーエーテクモホールディングス
3634	株式会社ソケッツ
6078	株式会社バリューＨＲ
7775	大研医器株式会社
3150	株式会社グリムス
7314	株式会社小田原機器
4574	大幸薬品株式会社
3266	株式会社ファンドクリエーショングループ
2193	クックパッド株式会社
3154	メディアスホールディングス株式会社
8713	フィデアホールディングス株式会社
2270	雪印メグミルク株式会社
3156	株式会社レスター
8714	株式会社池田泉州ホールディングス
3157	ジオリーブグループ株式会社
7819	粧美堂株式会社
4926	株式会社シーボン
4575	株式会社キャンバス
3636	株式会社三菱総合研究所
2195	アミタホールディングス株式会社
3131	シンデン・ハイテックス株式会社
3178	チムニー株式会社
8600	トモニホールディングス株式会社
6630	ヤーマン株式会社
3159	丸善ＣＨＩホールディングス株式会社
6629	テクノホライゾン株式会社
8630	ＳＯＭＰＯホールディングス株式会社
2196	株式会社エスクリ
5020	ＥＮＥＯＳホールディングス株式会社
8715	アニコム　ホールディングス株式会社
3160	株式会社大光
7776	株式会社セルシード
4577	ダイト株式会社
3161	アゼアス株式会社
3271	株式会社　ＴＨＥグローバル社
3639	株式会社ボルテージ
3641	株式会社パピレス
3640	株式会社電算
7371	Ｚｅｎｋｅｎ株式会社
1418	インターライフホールディングス株式会社
3166	ＯＣＨＩホールディングス株式会社
9413	株式会社テレビ東京ホールディングス
2198	アイ・ケイ・ケイホールディングス株式会社
1417	株式会社ミライト・ワン
7148	株式会社ＦＰＧ
4582	シンバイオ製薬株式会社
7818	株式会社トランザクション
6050	イー・ガーディアン株式会社
4927	株式会社ポーラ・オルビスホールディングス
3645	株式会社メディカルネット
4928	株式会社ノエビアホールディングス
6627	株式会社テラプローブ
3647	株式会社ジー・スリーホールディングス
3480	株式会社ジェイ・エス・ビー
5842	インテグラル株式会社
3167	株式会社ＴＯＫＡＩホールディングス
6249	株式会社ゲームカード・ジョイコホールディングス
3646	株式会社駅探
3608	株式会社ＴＳＩホールディングス
3648	ＡＧＳ株式会社
4579	ラクオリア創薬株式会社
1909	日本ドライケミカル株式会社
3649	株式会社ファインデックス
2229	カルビー株式会社
6626	ＳＥＭＩＴＥＣ株式会社
3168	株式会社ＭＥＲＦ
2882	株式会社イートアンドホールディングス
3652	株式会社ディジタルメディアプロフェッショナル
2117	ウェルネオシュガー株式会社
7022	サノヤスホールディングス株式会社
7817	パラマウントベッドホールディングス株式会社
6620	宮越ホールディングス株式会社
3653	株式会社モルフォ
6625	ＪＡＬＣＯホールディングス株式会社
3655	株式会社ブレインパッド
3659	株式会社ネクソン
3656	ＫＬａｂ株式会社
3276	株式会社ＪＰＭＣ
7777	株式会社スリー・ディー・マトリックス
3657	ポールトゥウィンホールディングス株式会社
1383	ベルグアース株式会社
6054	株式会社リブセンス
4977	新田ゼラチン株式会社
6619	ダブル・スコープ株式会社
9206	株式会社スターフライヤー
3277	株式会社サンセイランディック
3169	株式会社ミサワ
4583	株式会社カイオム・バイオサイエンス
6055	ジャパンマテリアル株式会社
3663	株式会社セルシス
3173	株式会社Ｃｏｍｉｎｉｘ
3660	株式会社アイスタイル
3172	ティーライフ株式会社
7157	ライフネット生命保険株式会社
3661	株式会社エムアップホールディングス
3662	株式会社エイチーム
6058	株式会社ベクトル
6060	こころネット株式会社
6062	株式会社チャーム・ケア・コーポレーション
6061	株式会社ユニバーサル園芸社
6059	株式会社ウチヤマホールディングス
2930	株式会社北の達人コーポレーション
3174	株式会社ハピネス・アンド・ディ
3664	株式会社モブキャストホールディングス
6063	日本エマージェンシーアシスタンス株式会社
9419	株式会社ワイヤレスゲート
7161	株式会社じもとホールディングス
3665	株式会社エニグモ
5703	日本軽金属ホールディングス株式会社
6617	株式会社東光高岳
7162	アストマックス株式会社
7177	ＧＭＯフィナンシャルホールディングス株式会社
3177	株式会社ありがとうサービス
5932	三協立山株式会社
6070	キャリアリンク株式会社
3175	株式会社エー・ピーホールディングス
9386	日本コンセプト株式会社
3896	阿波製紙株式会社
6069	トレンダーズ株式会社
3280	株式会社エストラスト
7163	住信ＳＢＩネット銀行株式会社
4929	株式会社アジュバンホールディングス
4584	キッズウェル・バイオ株式会社
6087	株式会社アビスト
3261	株式会社グランディーズ
3667	株式会社ｅｎｉｓｈ
3666	株式会社テクノスジャパン
3179	シュッピン株式会社
2931	株式会社ユーグレナ
6072	地盤ネットホールディングス株式会社
3668	株式会社コロプラ
6165	パンチ工業株式会社
6071	株式会社ＩＢＪ
3181	株式会社買取王国
4586	株式会社メドレックス
3183	ウイン・パートナーズ株式会社
3180	株式会社ビューティガレージ
3670	協立情報通信株式会社
3182	オイシックス・ラ・大地株式会社
1420	サンヨーホームズ株式会社
3671	ソフトマックス株式会社
3672	株式会社オルトプラス
3284	株式会社フージャースホールディングス
2588	株式会社プレミアムウォーターホールディングス
6073	株式会社アサンテ
1419	タマホーム株式会社
3673	株式会社ブロードリーフ
3674	株式会社オークファン
3675	株式会社クロス・マーケティンググループ
3286	トラストホールディングス株式会社
4587	ペプチドリーム株式会社
6074	株式会社ジェイエスエス
6248	株式会社横田製作所
3184	ＩＣＤＡホールディングス株式会社
4978	株式会社リプロセル
3185	夢展望株式会社
2587	サントリー食品インターナショナル株式会社
4275	株式会社カーリット
3289	東急不動産ホールディングス株式会社
3676	株式会社デジタルハーツホールディングス
3186	株式会社ネクステージ
3291	飯田グループホールディングス株式会社
6076	株式会社アメイズ
3187	株式会社ミラタップ
3288	株式会社オープンハウスグループ
6083	ＥＲＩホールディングス株式会社
5698	株式会社エンビプロ・ホールディングス
3909	株式会社ショーケース
3678	株式会社メディアドゥ
9416	株式会社ビジョン
3189	株式会社ＡＮＡＰ
6080	Ｍ＆Ａキャピタルパートナーズ株式会社
6091	株式会社ウエスコホールディングス
3679	株式会社じげん
1663	Ｋ＆Ｏエナジーグループ株式会社
6081	アライドアーキテクツ株式会社
4588	オンコリスバイオファーマ株式会社
6082	株式会社ライドオンエクスプレスホールディングス
3293	アズマハウス株式会社
6090	ヒューマン・メタボローム・テクノロジーズ株式会社
3682	エンカレッジ・テクノロジ株式会社
3680	株式会社ホットリンク
7167	株式会社めぶきフィナンシャルグループ
3681	株式会社ブイキューブ
7779	ＣＹＢＥＲＤＹＮＥ株式会社
6085	アーキテクツ・スタジオ・ジャパン株式会社
6086	シンメンテホールディングス株式会社
3294	株式会社イーグランド
1429	株式会社日本アクア
6088	株式会社シグマクシス・ホールディングス
4245	株式会社ダイキアクシス
6089	株式会社ウィルグループ
3683	株式会社サイバーリンクス
4246	ダイキョーニシカワ株式会社
9090	ＡＺ－ＣＯＭ丸和ホールディングス株式会社
6092	株式会社エンバイオ・ホールディングス
3190	株式会社ホットマン
9414	日本ＢＳ放送株式会社
3686	株式会社ディー・エル・イー
6093	株式会社エスクロー・エージェント・ジャパン
6616	トレックス・セミコンダクター株式会社
6740	株式会社ジャパンディスプレイ
3191	株式会社ジョイフル本田
3192	株式会社白鳩
3687	株式会社フィックスターズ
3297	株式会社東武住販
6094	株式会社フリークアウト・ホールディングス
3299	株式会社ムゲンエステート
6095	メドピア株式会社
3221	株式会社ヨシックスホールディングス
6096	株式会社レアジョブ
4247	ポバール興業株式会社
4979	ＯＡＴアグリオ株式会社
3193	株式会社エターナルホスピタリティグループ
3475	株式会社グッドコムアセット
2060	フィード・ワン株式会社
9468	株式会社ＫＡＤＯＫＡＷＡ
7173	株式会社東京きらぼしフィナンシャルグループ
3690	株式会社イルグルム
7172	株式会社ジャパンインベストメントアドバイザー
3691	株式会社デジタルプラス
3695	ＧＭＯリサーチ＆ＡＩ株式会社
4591	株式会社リボミック
3692	株式会社ＦＦＲＩセキュリティ
3300	株式会社アンビションＤＸホールディングス
3195	株式会社ジェネレーションパス
3196	株式会社ホットランド
9467	株式会社アルファポリス
6240	ヤマシンフィルタ株式会社
3694	株式会社オプティム
3696	株式会社セレス
6099	株式会社エラン
7814	株式会社日本創発グループ
3697	株式会社ＳＨＩＦＴ
7175	今村証券株式会社
3910	株式会社エムケイシステム
3698	株式会社ＣＲＩ・ミドルウェア
6029	アトラグループ株式会社
6025	日本ＰＣサービス株式会社
6027	弁護士ドットコム株式会社
2883	株式会社大冷
3900	株式会社クラウドワークス
3901	マークラインズ株式会社
3452	株式会社ビーロット
3198	ＳＦＰホールディングス株式会社
6028	テクノプロ・ホールディングス株式会社
2586	株式会社フルッタフルッタ
6030	株式会社アドベンチャー
4248	竹本容器株式会社
3445	株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ
9418	株式会社Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ
6035	株式会社アイ・アールジャパンホールディングス
6026	ＧＭＯ　ＴＥＣＨ株式会社
3902	メディカル・データ・ビジョン株式会社
3903	株式会社ｇｕｍｉ
9551	メタウォーター株式会社
9517	イーレックス株式会社
6034	ＭＲＴ株式会社
6033	株式会社エクストリーム
6031	ＺＥＴＡ株式会社
3904	株式会社カヤック
3199	綿半ホールディングス株式会社
7815	東京ボード工業株式会社
3905	データセクション株式会社
3222	ユナイテッド・スーパーマーケット・ホールディングス株式会社
3132	マクニカホールディングス株式会社
6036	ＫｅｅＰｅｒ技研株式会社
1384	株式会社　ホクリヨウ
6037	楽待株式会社
3907	シリコンスタジオ株式会社
3457	株式会社Ａｎｄ　Ｄｏホールディングス
3223	株式会社エスエルディー
1430	ファーストコーポレーション株式会社
3224	株式会社ゼネラル・オイスター
3912	株式会社モバイルファクトリー
4593	株式会社ヘリオス
3908	株式会社コラボス
6038	株式会社イード
7813	株式会社プラッツ
3911	株式会社Ａｉｍｉｎｇ
3913	ＧｒｅｅｎＢｅｅ株式会社
3133	株式会社海帆
6044	株式会社三機サービス
6039	株式会社日本動物高度医療センター
4592	サンバイオ株式会社
3134	Ｈａｍｅｅ株式会社
6040	日本スキー場開発株式会社
6049	株式会社イトクロ
6048	株式会社デザインワン・ジャパン
3914	ＪＩＧ－ＳＡＷ株式会社
3458	株式会社シーアールイー
6045	株式会社レントラックス
6046	株式会社リンクバル
3915	株式会社テラスカイ
6047	株式会社Ｇｕｎｏｓｙ
9417	株式会社スマートバリュー
6166	株式会社中村超硬
3135	株式会社マーケットエンタープライズ
7780	株式会社メニコン
3916	デジタル・インフォメーション・テクノロジー株式会社
3137	株式会社ファンデリー
6239	株式会社ナガオカ
4434	株式会社サーバーワークス
3136	株式会社エコノス
6167	冨士ダイス株式会社
7781	株式会社平山ホールディングス
7180	株式会社九州フィナンシャルグループ
1431	株式会社Ｌｉｂ　Ｗｏｒｋ
7812	株式会社クレステック
3417	大木ヘルスケアホールディングス株式会社
3138	株式会社富士山マガジンサービス
3917	株式会社アイリッジ
5021	コスモエネルギーホールディングス株式会社
4980	デクセリアルズ株式会社
3918	ＰＣＩホールディングス株式会社
3461	株式会社パルマ
6173	株式会社アクアライン
6171	株式会社土木管理総合試験所
3139	株式会社ラクト・ジャパン
1433	ベステラ株式会社
1434	ＪＥＳＣＯホールディングス株式会社
3415	株式会社ＴＯＫＹＯ　ＢＡＳＥ
7065	ユーピーアール株式会社
6178	日本郵政株式会社
3416	ピクスタ株式会社
3556	リネットジャパングループ株式会社
3920	アイビーシー株式会社
7181	株式会社かんぽ生命保険
7182	株式会社ゆうちょ銀行
6176	株式会社ブランジスタ
3418	株式会社バルニバービ
6177	ＡｐｐＢａｎｋ株式会社
4594	ブライトパス・バイオ株式会社
6180	ＧＭＯメディア株式会社
6181	タメニー株式会社
6184	株式会社鎌倉新書
3923	株式会社ラクス
6183	株式会社ベルシステム２４ホールディングス
6182	株式会社メタリアル
3921	株式会社ネオジャパン
7183	あんしん保証株式会社
3419	アートグリーン株式会社
7811	中本パックス株式会社
1435	株式会社ｒｏｂｏｔ　ｈｏｍｅ
3926	株式会社オープンドア
4595	株式会社ミズホメディー
3924	株式会社ランドコンピュータ
6464	株式会社ツバキ・ナカシマ
3929	ソーシャルワイヤー株式会社
3925	株式会社ダブルスタンダード
6185	ＳＭＮ株式会社
3922	株式会社ＰＲ　ＴＩＭＥＳ
3536	アクサスホールディングス株式会社
3927	株式会社フーバーブレイン
3465	ケイアイスター不動産株式会社
3928	株式会社マイネット
6186	株式会社一蔵
7186	株式会社コンコルディア・フィナンシャルグループ
2296	伊藤ハム米久ホールディングス株式会社
3931	株式会社バリューゴルフ
7185	ヒロセ通商株式会社
2424	株式会社ブラス
2884	株式会社ヨシムラ・フード・ホールディングス
3930	株式会社はてな
3537	昭栄薬品株式会社
6190	株式会社フェニックスバイオ
6189	株式会社グローバルキッズＣＯＭＰＡＮＹ
3467	アグレ都市デザイン株式会社
3934	株式会社ベネフィットジャパン
3933	チエル株式会社
1436	株式会社グリーンエナジー＆カンパニー
6615	ユー・エム・シー・エレクトロニクス株式会社
3538	株式会社ウイルプラスホールディングス
6237	株式会社イワキ
6198	株式会社キャリア
6191	株式会社エアトリ
9466	株式会社アイドママーケティングコミュニケーション
3932	株式会社アカツキ
6193	バーチャレクス・ホールディングス株式会社
3504	株式会社丸八ホールディングス
3936	株式会社グローバルウェイ
3935	株式会社エディア
3539	株式会社ＪＭホールディングス
9143	ＳＧホールディングス株式会社
3541	株式会社農業総合研究所
2820	株式会社やまみ
6196	株式会社ストライク
3544	サツドラホールディングス株式会社
3546	アレンザホールディングス株式会社
6199	株式会社セラク
6194	株式会社アトラエ
6195	株式会社ホープ
3937	株式会社Ｕｂｉｃｏｍホールディングス
7187	ジェイリース株式会社
3542	株式会社ベガコーポレーション
3543	株式会社コメダホールディングス
7189	株式会社西日本フィナンシャルホールディングス
3540	株式会社歯愛メディカル
3469	株式会社デュアルタップ
3474	Ｇ－ＦＡＣＴＯＲＹ株式会社
6200	株式会社インソース
6532	株式会社ベイカレント
3267	株式会社フィル・カンパニー
3940	株式会社ノムラシステムコーポレーション
3547	株式会社串カツ田中ホールディングス
6533	株式会社Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ
3939	株式会社カナミックネットワーク
3965	株式会社キャピタル・アセット・プランニング
3962	株式会社チェンジホールディングス
3961	シルバーエッグ・テクノロジー株式会社
4189	ＫＨネオケム株式会社
3963	株式会社シンクロ・フード
9160	株式会社ノバレーゼ
9142	九州旅客鉄道株式会社
1438	株式会社岐阜造園
6542	株式会社ＦＣホールディングス
6535	株式会社アイモバイル
3548	株式会社バロックジャパンリミテッド
3550	株式会社スタジオアタオ
3967	株式会社エルテス
6537	ＷＡＳＨハウス株式会社
7191	株式会社イントラスト
3970	株式会社イノベーション
5704	株式会社ＪＭＣ
3482	ロードスターキャピタル株式会社
7782	株式会社シンシア
3477	フォーライフ株式会社
3979	株式会社うるる
6538	株式会社ディスラプターズ
6540	株式会社船場
6539	株式会社ＭＳ－Ｊａｐａｎ
7192	日本モーゲージサービス株式会社
3974	ＳＣＡＴ株式会社
3968	セグエグループ株式会社
3969	株式会社エイトレッド
4596	窪田製薬ホールディングス株式会社
3976	株式会社シャノン
1439	株式会社安江工務店
6543	株式会社日宣
3977	フュージョン株式会社
3557	ユナイテッド＆コレクティブ株式会社
3558	ジェイドグループ株式会社
9519	株式会社レノバ
6547	株式会社グリーンズ
4881	株式会社ファンペップ
9325	ファイズホールディングス株式会社
3560	株式会社ほぼ日
3981	株式会社ビーグリー
3563	株式会社ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ
6545	株式会社インターネットインフィニティー
6546	フルテック株式会社
3561	株式会社力の源ホールディングス
3559	株式会社ピーバンドットコム
6694	株式会社ズーム
3984	株式会社ユーザーローカル
6544	ジャパンエレベーターサービスホールディングス株式会社
3562	株式会社Ｎｏ．１
3983	株式会社オロ
3985	テモナ株式会社
4597	ソレイジア・ファーマ株式会社
7940	ウェーブロックホールディングス株式会社
3565	アセンテック株式会社
6548	株式会社旅工房
3986	株式会社ビーブレイクシステムズ
3988	株式会社ＳＹＳホールディングス
3987	エコモット株式会社
6550	Ｕｎｉｐｏｓ株式会社
3989	シェアリングテクノロジー株式会社
6549	ディーエムソリューションズ株式会社
6552	株式会社ＧａｍｅＷｉｔｈ
6551	株式会社ツナググループ・ホールディングス
9262	株式会社シルバーライフ
3566	ユニフォームネクスト株式会社
7810	株式会社クロスフォー
6696	株式会社トラース・オン・プロダクト
6695	株式会社キャストリコ
6554	株式会社エスユーエス
3990	ＵＵＵＭ株式会社
3991	ウォンテッドリー株式会社
3992	株式会社ニーズウェル
9260	西本Ｗｉｓｍｅｔｔａｃホールディングス株式会社
4124	大阪油化工業株式会社
4447	株式会社ピー・ビーシステムズ
3994	株式会社マネーフォワード
3993	株式会社ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ
7809	株式会社壽屋
9265	ヤマシタヘルスケアホールディングス株式会社
9267	Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ株式会社
6697	テックポイント・インク（Ｔｅｃｈｐｏｉｎｔ，Ｉｎｃ．）
3484	株式会社イノベーションホールディングス
7196	株式会社Ｃａｓａ
7807	株式会社幸和製作所
7808	株式会社シー・エス・ランバー
9264	ポエック株式会社
6558	クックビズ株式会社
3996	サインポスト株式会社
1443	技研ホールディングス株式会社
3997	株式会社トレードワークス
6557	ＡＩＡＩグループ株式会社
3611	株式会社マツオカコーポレーション
6564	株式会社ミダックホールディングス
3486	株式会社グローバル・リンク・マネジメント
4480	株式会社メドレー
6560	株式会社エル・ティー・エス
6235	株式会社オプトラン
2334	株式会社イオレ
6563	株式会社みらいワークス
6561	株式会社ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ
4249	森六ホールディングス株式会社
9388	株式会社パパネッツ
6562	株式会社ジーニー
9268	株式会社オプティマスグループ
8919	株式会社カチタス
4390	株式会社アイ・ピー・エス
7199	プレミアグループ株式会社
7198	ＳＢＩアルヒ株式会社
3998	株式会社すららネット
6566	株式会社要興業
6565	ＡＢホテル株式会社
7322	株式会社三十三フィナンシャルグループ
4392	ＦＩＧ株式会社
3446	株式会社ジェイテックコーポレーション
4380	株式会社Ｍマート
7090	株式会社リグア
6568	神戸天然物化学株式会社
2934	ジェイフロンティア株式会社
9270	バリュエンスホールディングス株式会社
3489	株式会社フェイスネットワーク
6570	株式会社共和コーポレーション
4381	ビープラッツ株式会社
3447	信和株式会社
6571	キュービーネットホールディングス株式会社
9450	株式会社ファイバーゲート
7326	ＳＢＩインシュアランスグループ株式会社
7320	Ｓｏｌｖｖｙ株式会社
9271	株式会社和心
3490	株式会社アズ企画設計
6574	株式会社コンヴァノ
6573	アジャイルメディア・ネットワーク株式会社
4382	ＨＥＲＯＺ株式会社
6572	オープングループ株式会社
9272	ブティックス株式会社
1444	株式会社ニッソウ
6578	株式会社コレックホールディングス
6577	株式会社ベストワンドットコム
4432	ウイングアーク１ｓｔ株式会社
4384	ラクスル株式会社
6580	株式会社ライトアップ
7800	株式会社アミファ
4386	株式会社ＳＩＧグループ
4391	ロジザード株式会社
4388	株式会社エーアイ
7030	株式会社スプリックス
7806	株式会社ＭＴＧ
4385	株式会社メルカリ
6699	ダイヤモンドエレクトリックホールディングス株式会社
7031	株式会社インバウンドテック
9273	コーア商事ホールディングス株式会社
6579	ログリー株式会社
4389	プロパティデータバンク株式会社
4395	株式会社アクリート
4387	株式会社ＺＵＵ
1446	株式会社キャンディル
7040	株式会社サン・ライフホールディング
9278	ブックオフグループホールディングス株式会社
4396	株式会社システムサポート
7327	株式会社第四北越フィナンシャルグループ
4422	ＶＡＬＵＥＮＥＸ株式会社
4393	株式会社バンク・オブ・イノベーション
5699	株式会社イボキン
5290	株式会社ベルテクスコーポレーション
4394	株式会社エクスモーション
7033	株式会社マネジメントソリューションズ
7034	株式会社プロレド・パートナーズ
1447	ＳＡＡＦホールディングス株式会社
3491	株式会社ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ
4250	株式会社フロンティア
4397	株式会社チームスピリット
7035	ａｎｄ　ｆａｃｔｏｒｙ株式会社
9275	株式会社ナルミヤ・インターナショナル
3495	香陵住販株式会社
3494	株式会社マリオン
6233	ＫＬＡＳＳ株式会社
7037	株式会社テノ．ホールディングス
7325	株式会社アイリックコーポレーション
3496	株式会社アズーム
4398	株式会社ブロードバンドセキュリティ
3498	霞ヶ関キャピタル株式会社
7038	フロンティア・マネジメント株式会社
7036	株式会社イーエムネットジャパン
4598	ＤｅｌｔａーＦｌｙ　Ｐｈａｒｍａ株式会社
4420	イーソル株式会社
3497	株式会社ＬｅＴｅｃｈ
5571	エキサイトホールディングス株式会社
7039	ブリッジインターナショナル株式会社
4421	株式会社ディ・アイ・システム
9279	株式会社ギフトホールディングス
7041	ＣＲＧホールディングス株式会社
7805	プリントネット株式会社
7042	株式会社アクセスグループ・ホールディングス
5071	株式会社ヴィス
7681	株式会社レオクラン
7670	オーウエル株式会社
1449	株式会社ＦＵＪＩジャパン
7044	株式会社ピアラ
1450	田中建設工業株式会社
7046	ＴＤＳＥ株式会社
4424	株式会社Ａｍａｚｉａ
7043	アルー株式会社
7677	株式会社ヤシマキザイ
4425	Ｋｕｄａｎ株式会社
7048	ベルトラ株式会社
4428	株式会社シノプス
4445	リビン・テクノロジーズ株式会社
6232	株式会社ＡＣＳＬ
2970	株式会社グッドライフカンパニー
7047	ポート株式会社
4433	株式会社ヒト・コミュニケーションズ・ホールディングス
4427	株式会社ＥｄｕＬａｂ
4479	株式会社マクアケ
7675	セントラルフォレストグループ株式会社
4437	ｇｏｏｄｄａｙｓホールディングス株式会社
4429	リックソフト株式会社
7049	株式会社識学
4431	株式会社スマレジ
7673	ダイコー通産株式会社
7050	株式会社フロンティアインターナショナル
4430	東海ソフト株式会社
7059	株式会社コプロ・ホールディングス
7678	株式会社あさくま
2975	スター・マイカ・ホールディングス株式会社
4435	株式会社カオナビ
7057	株式会社エヌ・シー・エヌ
7060	ギークス株式会社
4438	株式会社Ｗｅｌｂｙ
7058	共栄セキュリティーサービス株式会社
7062	株式会社フレアス
4439	株式会社東名
7061	日本ホスピスホールディングス株式会社
4440	株式会社ヴィッツ
7674	株式会社ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス
7063	株式会社Ｂｉｒｄｍａｎ
4436	株式会社ミンカブ・ジ・インフォノイド
7804	株式会社ビーアンドピー
4441	トビラシステムズ株式会社
7345	株式会社アイ・パートナーズフィナンシャル
4446	Ｌｉｎｋ－Ｕグループ株式会社
7064	株式会社ハウテレビジョン
4442	バルテス・ホールディングス株式会社
2976	日本グランデ株式会社
7679	株式会社薬王堂ホールディングス
2974	大英産業株式会社
7066	株式会社ピアズ
4443	Ｓａｎｓａｎ株式会社
4931	新日本製薬株式会社
4165	株式会社プレイド
4444	株式会社インフォネット
7067	ブランディングテクノロジー株式会社
7378	株式会社アシロ
7068	フィードフォースグループ株式会社
4599	株式会社ステムリム
7803	株式会社ブシロード
2978	株式会社ツクルバ
7069	株式会社サイバー・バズ
4449	株式会社ギフティ
6597	ＨＰＣシステムズ株式会社
7685	株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ
4476	ＡＩ　ＣＲＯＳＳ株式会社
5871	ＳＯＬＩＺＥ株式会社
4448	株式会社ｋｕｂｅｌｌ
7682	株式会社浜木綿
4691	ワシントンホテル株式会社
4450	株式会社パワーソリューションズ
7081	コーユーレンティア株式会社
7071	株式会社アンビスホールディングス
2983	株式会社アールプランナー
4475	ＨＥＮＮＧＥ株式会社
2980	ＳＲＥホールディングス株式会社
7072	株式会社インティメート・マージャー
4477	ＢＡＳＥ株式会社
4481	ベース株式会社
4880	セルソース株式会社
7683	株式会社ダブルエー
7073	株式会社ジェイック
4251	恵和株式会社
2999	ホームポジション株式会社
7074	株式会社トゥエンティーフォーセブン
7083	ＡＨＣグループ株式会社
7076	名南Ｍ＆Ａ株式会社
4490	株式会社ビザスク
4482	株式会社ウィルズ
4484	ランサーズ株式会社
7077	株式会社ＡＬｉＮＫインターネット
7082	株式会社ジモティー
3449	株式会社テクノフレックス
2981	株式会社ランディックス
4486	ユナイトアンドグロウ株式会社
4483	株式会社ＪＭＤＣ
7092	株式会社Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ
7080	株式会社スポーツフィールド
4478	フリー株式会社
4487	株式会社スペースマーケット
7686	株式会社カクヤスグループ
7079	ＷＤＢココ株式会社
2982	株式会社ＡＤワークスグループ
7078	ＩＮＣＬＵＳＩＶＥ株式会社
7075	株式会社ＱＬＳホールディングス
4488	ＡＩ　ｉｎｓｉｄｅ株式会社
4493	株式会社サイバーセキュリティクラウド
6231	木村工機株式会社
4491	コンピューターマネージメント株式会社
7087	株式会社ウイルテック
7089	フォースタートアップス株式会社
7088	株式会社フォーラムエンジニアリング
7085	株式会社カーブスホールディングス
7084	株式会社Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ
7687	株式会社ミクリード
9326	株式会社関通
4888	ステラファーマ株式会社
5368	日本インシュレーション株式会社
4492	株式会社ゼネテック
7091	株式会社リビングプラットフォーム
4882	株式会社ペルセウスプロテオミクス
7093	アディッシュ株式会社
4498	サイバートラスト株式会社
4883	株式会社モダリス
7095	株式会社Ｍａｃｂｅｅ　Ｐｌａｎｅｔ
5070	株式会社ドラフト
6613	株式会社ＱＤレーザ
4494	バリオセキュア株式会社
7689	株式会社コパ・コーポレーション
6599	エブレン株式会社
7317	株式会社松屋アールアンドディ
7094	株式会社ＮｅｘＴｏｎｅ
7096	株式会社ステムセル研究所
4932	株式会社アルマード
4495	株式会社アイキューブドシステムズ
6230	ＳＡＮＥＩ株式会社
4496	株式会社コマースＯｎｅホールディングス
2984	ヤマイチ・ユニハイムエステート株式会社
7367	株式会社セルム
7097	株式会社さくらさくプラス
2991	株式会社ランドネット
2986	株式会社ＬＡホールディングス
4499	株式会社Ｓｐｅｅｅ
4051	ＧＭＯフィナンシャルゲート株式会社
4052	フィーチャ株式会社
4057	株式会社インターファクトリー
7695	株式会社交換できるくん
7352	株式会社ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ
7351	株式会社グッドパッチ
7353	ＫＩＹＯラーニング株式会社
4886	あすか製薬ホールディングス株式会社
9223	株式会社ＡＳＮＯＶＡ
7337	株式会社ひろぎんホールディングス
4054	日本情報クリエイト株式会社
4055	ティアンドエスグループ株式会社
4053	株式会社Ｓｕｎ　Ａｓｔｅｒｉｓｋ
4056	ニューラルグループ株式会社
7358	株式会社ポピンズ
4058	トヨクモ株式会社
4933	株式会社Ｉ－ｎｅ
4060	ｒａｋｕｍｏ株式会社
7354	株式会社ダイレクトマーケティングミックス
7692	株式会社アースインフィニティ
4011	株式会社ヘッドウォータース
4059	株式会社まぐまぐ
2932	株式会社ＳＴＩフードホールディングス
285A	キオクシアホールディングス株式会社
4012	株式会社アクシス
4013	勤次郎株式会社
4014	株式会社カラダノート
7356	Ｒｅｔｔｙ株式会社
4172	東和ハイシステム株式会社
7790	株式会社バルコス
4934	プレミアアンチエイジング株式会社
4015	ペイクラウドホールディングス株式会社
4016	ＭＩＴホールディングス株式会社
7357	株式会社ジオコード
4167	株式会社ココペリ
6612	バルミューダ株式会社
6229	株式会社オーケーエム
4017	株式会社クリーマ
1786	オリエンタル白石株式会社
4168	株式会社ヤプリ
4020	ビートレンド株式会社
4170	株式会社Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ
7694	株式会社いつも
4884	クリングルファーマ株式会社
4169	ＥＮＥＣＨＡＮＧＥ株式会社
7360	株式会社オンデック
4935	株式会社リベルタ
7366	株式会社ＬＩＴＡＬＩＣＯ
9145	株式会社ビーイングホールディングス
7342	ウェルスナビ株式会社
4019	株式会社スタメン
4171	株式会社グローバルインフォメーション
7359	株式会社東京通信グループ
4166	かっこ株式会社
4887	サワイグループホールディングス株式会社
4174	株式会社アピリッツ
