日付	コード	企業名	iXBRLのURL	タイトル	PDFのURL
2024-08-09	7320	日本リビング保証	/disc/73200/081220240809569035_tse-acedjpsm-73200-20240809373200-ixbrl.htm	2024年6月期　決算短信〔日本基準］(連結)	/disc/73200/140120240809569035.pdf
2024-05-10	7320	日本リビング保証	/disc/73200/081220240510588048_tse-qcedjpsm-73200-20240510373200-ixbrl.htm	2024年６月期　第３四半期決算短信〔日本基準］（連結）	/disc/73200/140120240510588048.pdf
2024-02-09	7320	日本リビング保証	/disc/73200/081220240209531197_tse-qcedjpsm-73200-20240209373200-ixbrl.htm	2024年6月期　第2四半期決算短信〔日本基準］（連結）	/disc/73200/140120240209531197.pdf
2023-11-10	7320	日本リビング保証	/disc/73200/081220231110585269_tse-qcedjpsm-73200-20231110373200-ixbrl.htm	2024年６月期　第１四半期決算短信〔日本基準〕（連結）	/disc/73200/140120231110585269.pdf
2023-08-10	7320	日本リビング保証	/disc/73200/081220230810540020_tse-acedjpsm-73200-20230810373200-ixbrl.htm	2023年６月期　決算短信〔日本基準］（連結）	/disc/73200/140120230810540020.pdf
2023-05-11	7320	日本リビング保証	/disc/73200/081220230511565344_tse-qcedjpsm-73200-20230511373200-ixbrl.htm	2023年6月期　第3四半期決算短信〔日本基準］（連結）	/disc/73200/140120230511565344.pdf
2023-02-10	7320	日本リビング保証	/disc/73200/081220230210505881_tse-qcedjpsm-73200-20230210373200-ixbrl.htm	2023年６月期　第２四半期決算短信〔日本基準］（連結）	/disc/73200/140120230210505881.pdf
2022-11-11	7320	日本リビング保証	/disc/73200/081220221111564243_tse-qcedjpsm-73200-20221111373200-ixbrl.htm	2023年６月期　第１四半期決算短信〔日本基準］（連結）	/disc/73200/140120221111564243.pdf
2022-08-12	7320	日本リビング保証	/disc/73200/081220220812519288_tse-acedjpsm-73200-20220812373200-ixbrl.htm	2022年６月期　決算短信〔日本基準〕（連結）	/disc/73200/140120220812519288.pdf
2022-05-11	7320	日本リビング保証	/disc/73200/081220220511538680_tse-qcedjpsm-73200-20220511373200-ixbrl.htm	2022年６月期　第３四半期決算短信〔日本基準〕（連結）	/disc/73200/140120220511538680.pdf
2022-02-10	7320	日本リビング保証	/disc/73200/081220220210586300_tse-qcedjpsm-73200-20220210373200-ixbrl.htm	2022年６月期　第２四半期決算短信〔日本基準〕(連結)	/disc/73200/140120220210586300.pdf
2021-11-11	7320	日本リビング保証	/disc/73200/081220211111431765_tse-qcedjpsm-73200-20211111373200-ixbrl.htm	2022年６月期　第１四半期決算短信［日本基準］（連結）	/disc/73200/140120211111431765.pdf
2021-08-11	7320	日本リビング保証	/disc/73200/081220210811483453_tse-acedjpsm-73200-20210811373200-ixbrl.htm	2021年6月期　決算短信［日本基準〕（連結）	/disc/73200/140120210811483453.pdf
2021-05-10	7320	日本リビング保証	/disc/73200/081220210510408897_tse-qcedjpsm-73200-20210510373200-ixbrl.htm	2021年６月期　第３四半期決算短信〔日本基準〕（連結）	/disc/73200/140120210510408897.pdf
2021-02-10	7320	日本リビング保証	/disc/73200/081220210210460705_tse-qcedjpsm-73200-20210210373200-ixbrl.htm	2021年６月期　第２四半期決算短信［日本基準］（連結）	/disc/73200/140120210210460705.pdf
2020-11-11	7320	日本リビング保証	/disc/73200/081220201111420994_tse-qcedjpsm-73200-20201111373200-ixbrl.htm	2021年６月期　第１四半期決算短信［日本基準］（連結）	/disc/73200/140120201111420994.pdf
2020-08-14	7320	日本リビング保証	/disc/73200/081220200814481928_tse-acedjpsm-73200-20200814373200-ixbrl.htm	2020年６月期　決算短信〔日本基準〕(連結）	/disc/73200/140120200814481928.pdf
2020-05-18	7320	日本リビング保証	/disc/73200/081220200518417252_tse-qcedjpsm-73200-20200518373200-ixbrl.htm	2020年６月期　第３四半期決算短信〔日本基準〕（連結）	/disc/73200/140120200518417252.pdf
2020-02-10	7320	日本リビング保証	/disc/73200/081220200210461052_tse-qcedjpsm-73200-20200210373200-ixbrl.htm	2020年6月期　第２四半期決算短信〔日本基準〕（連結）	/disc/73200/140120200210461052.pdf
2019-11-11	7320	日本リビング保証	/disc/73200/081220191111423762_tse-qcedjpsm-73200-20191111373200-ixbrl.htm	2020年６月期　第１四半期決算[日本基準](連結）	/disc/73200/140120191111423762.pdf
2019-08-14	7320	日本リビング保証	/disc/73200/081220190814488365_tse-acedjpsm-73200-20190814373200-ixbrl.htm	2019年６月期　決算短信[日本基準]（連結)	/disc/73200/140120190814488365.pdf
2019-05-14	7320	日本リビング保証	/disc/73200/081220190514425318_tse-qcedjpsm-73200-20190514373200-ixbrl.htm	2019年６月期　第３四半期決算短信[日本基準](連結)	/disc/73200/140120190514425318.pdf
2019-02-14	7320	日本リビング保証	/disc/73200/081220190214476946_tse-qcedjpsm-73200-20190214373200-ixbrl.htm	2019年６月期　第２四半期決算短信[日本基準](連結)	/disc/73200/140120190214476946.pdf
2018-11-14	7320	日本リビング保証	/disc/73200/081220181112435895_tse-qcedjpsm-73200-20181114373200-ixbrl.htm	2019年６月期　第１四半期決算短信　[日本基準](連結）	/disc/73200/140120181112435895.pdf
2018-08-14	7320	日本リビング保証	/disc/73200/081220180814497604_tse-acedjpsm-73200-20180814373200-ixbrl.htm	平成30年6月期　決算短信[日本基準](連結）	/disc/73200/140120180814497604.pdf
2018-05-14	7320	日本リビング保証	/disc/73200/081220180427423971_tse-qcedjpsm-73200-20180427423971-ixbrl.htm	平成30年6月期　第3四半期決算短信〔日本基準〕（連結）	/disc/73200/140120180427423971.pdf
2026-08-13	4480	メドレー	/disc/44800/081220260813518934_tse-scedjpsy-44800-20260813344800-ixbrl.htm	2026年12月期 第2四半期（中間期）決算短信〔日本基準〕（連結）	/disc/44800/140120260813518934.pdf
2026-05-13	4480	メドレー	/disc/44800/081220260512526895_tse-qcedjpsm-44800-20260513344800-ixbrl.htm	2026年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120260512526895.pdf
2026-02-13	4480	メドレー	/disc/44800/081220260212558039_tse-acedjpsm-44800-20260213344800-ixbrl.htm	2025年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120260212558039.pdf
2025-11-14	4480	メドレー	/disc/44800/081220251114502403_tse-qcedjpsm-44800-20251114344800-ixbrl.htm	2025年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120251114502403.pdf
2025-08-14	4480	メドレー	/disc/44800/081220250814541399_tse-scedjpsy-44800-20250814344800-ixbrl.htm	2025年12月期 第2四半期（中間期）決算短信〔日本基準〕（連結）	/disc/44800/140120250814541399.pdf
2025-05-14	4480	メドレー	/disc/44800/081220250513547898_tse-qcedjpsm-44800-20250514344800-ixbrl.htm	2025年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120250513547898.pdf
2025-02-14	4480	メドレー	/disc/44800/081220250213573761_tse-acedjpsm-44800-20250214344800-ixbrl.htm	2024年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120250213573761.pdf
2024-11-14	4480	メドレー	/disc/44800/081220241113522261_tse-qcedjpsm-44800-20241114344800-ixbrl.htm	2024年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120241113522261.pdf
2024-08-14	4480	メドレー	/disc/44800/081220240813571506_tse-scedjpsy-44800-20240814344800-ixbrl.htm	2024年12月期 第2四半期（中間期）決算短信〔日本基準〕（連結）	/disc/44800/140120240813571506.pdf
2024-05-14	4480	メドレー	/disc/44800/081220240513593047_tse-qcedjpsm-44800-20240514344800-ixbrl.htm	2024年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120240513593047.pdf
2024-02-14	4480	メドレー	/disc/44800/081220240213534272_tse-acedjpsm-44800-20240214344800-ixbrl.htm	2023年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120240213534272.pdf
2023-11-14	4480	メドレー	/disc/44800/081220231113588289_tse-qcedjpsm-44800-20231114344800-ixbrl.htm	2023年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120231113588289.pdf
2023-08-14	4480	メドレー	/disc/44800/081220230810540724_tse-qcedjpsm-44800-20230814344800-ixbrl.htm	2023年12月期 第2四半期決算短信〔日本基準〕（連結）	/disc/44800/140120230810540724.pdf
2023-05-15	4480	メドレー	/disc/44800/081220230512569278_tse-qcedjpsm-44800-20230515344800-ixbrl.htm	2023年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120230512569278.pdf
2023-02-14	4480	メドレー	/disc/44800/081220230214510020_tse-acedjpsm-44800-20230214344800-ixbrl.htm	2022年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120230214510020.pdf
2022-11-11	4480	メドレー	/disc/44800/081220221110563093_tse-qcedjpsm-44800-20221111344800-ixbrl.htm	2022年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120221110563093.pdf
2022-08-12	4480	メドレー	/disc/44800/081220220810517324_tse-qcedjpsm-44800-20220812344800-ixbrl.htm	2022年12月期 第2四半期決算短信〔日本基準〕（連結）	/disc/44800/140120220810517324.pdf
2022-05-13	4480	メドレー	/disc/44800/081220220512543939_tse-qcedjpsm-44800-20220513344800-ixbrl.htm	2022年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120220512543939.pdf
2022-02-14	4480	メドレー	/disc/44800/081220220213588406_tse-acedjpsm-44800-20220214344800-ixbrl.htm	2021年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120220213588406.pdf
2021-11-12	4480	メドレー	/disc/44800/081220211111432157_tse-qcedjpsm-44800-20211112344800-ixbrl.htm	2021年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120211111432157.pdf
2021-08-13	4480	メドレー	/disc/44800/081220210812485425_tse-qcedjpsm-44800-20210813344800-ixbrl.htm	2021年12月期 第2四半期決算短信〔日本基準〕（連結）	/disc/44800/140120210812485425.pdf
2021-05-14	4480	メドレー	/disc/44800/081220210513417223_tse-qcedjpsm-44800-20210514344800-ixbrl.htm	2021年12月期 第1四半期決算短信〔日本基準〕（連結）	/disc/44800/140120210513417223.pdf
2021-02-12	4480	メドレー	/disc/44800/081220210210461858_tse-acedjpsm-44800-20210212344800-ixbrl.htm	2020年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120210210461858.pdf
2020-11-13	4480	メドレー	/disc/44800/081220201112422946_tse-qcedjpsm-44800-20201113344800-ixbrl.htm	2020年12月期 第3四半期決算短信〔日本基準〕（連結）	/disc/44800/140120201112422946.pdf
2020-08-14	4480	メドレー	/disc/44800/081220200814481913_tse-qcedjpsm-44800-20200814344800-ixbrl.htm	2020年12月期 第2四半期決算短信〔日本基準〕（連結）	/disc/44800/140120200814481913.pdf
2020-05-14	4480	メドレー	/disc/44800/081220200514413462_tse-qcedjpsm-44800-20200514344800-ixbrl.htm	2020年12月期 第1四半期決算短信〔日本基準〕(連結)	/disc/44800/140120200514413462.pdf
2020-02-14	4480	メドレー	/disc/44800/081220200213464688_tse-acedjpsm-44800-20200214344800-ixbrl.htm	2019年12月期 決算短信〔日本基準〕（連結）	/disc/44800/140120200213464688.pdf
2026-08-10	7115	アルファパーチェス	/disc/71150/081220260807514396_tse-scedjpsy-71150-20260810371150-ixbrl.htm	2026年12月期 第２四半期決算短信〔日本基準〕（連結）	/disc/71150/140120260807514396.pdf
2026-05-14	7115	アルファパーチェス	/disc/71150/081220260512527117_tse-qcedjpsm-71150-20260514371150-ixbrl.htm	2026年12月期 第１四半期決算短信〔日本基準〕（連結）	/disc/71150/140120260512527117.pdf
2026-02-13	7115	アルファパーチェス	/disc/71150/081220260212557912_tse-acedjpsm-71150-20260213371150-ixbrl.htm	2025年12月期 決算短信〔日本基準〕（連結）	/disc/71150/140120260212557912.pdf
2025-11-13	7115	アルファパーチェス	/disc/71150/081220251112597131_tse-qcedjpsm-71150-20251113371150-ixbrl.htm	2025年12月期 第３四半期決算短信〔日本基準〕（連結）	/disc/71150/140120251112597131.pdf
2025-08-08	7115	アルファパーチェス	/disc/71150/081220250807535687_tse-scedjpsy-71150-20250808371150-ixbrl.htm	2025年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/71150/140120250807535687.pdf
2025-05-14	7115	アルファパーチェス	/disc/71150/081220250514548344_tse-qcedjpsm-71150-20250514371150-ixbrl.htm	2025年12月期第１四半期決算短信〔日本基準〕（連結）	/disc/71150/140120250514548344.pdf
2025-02-14	7115	アルファパーチェス	/disc/71150/081220250214576000_tse-acedjpsm-71150-20250214371150-ixbrl.htm	2024年12月期 決算短信〔日本基準〕（連結）	/disc/71150/140120250214576000.pdf
2024-11-14	7115	アルファパーチェス	/disc/71150/081220241113522594_tse-qcedjpsm-71150-20241114371150-ixbrl.htm	2024年12月期 第３四半期　決算短信〔日本基準〕（連結）	/disc/71150/140120241113522594.pdf
2024-08-14	7115	アルファパーチェス	/disc/71150/081220240813571588_tse-scedjpsy-71150-20240814371150-ixbrl.htm	2024年12月期 第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/71150/140120240813571588.pdf
2024-05-15	7115	アルファパーチェス	/disc/71150/081220240515597259_tse-qcedjpsm-71150-20240515371150-ixbrl.htm	2024年12月期 第１四半期決算短信〔日本基準〕（連結）	/disc/71150/140120240515597259.pdf
2024-02-14	7115	アルファパーチェス	/disc/71150/081220240214535595_tse-acedjpsm-71150-20240214371150-ixbrl.htm	2023年12月期 決算短信〔日本基準〕（連結）	/disc/71150/140120240214535595.pdf
2023-11-14	7115	アルファパーチェス	/disc/71150/081220231113588678_tse-qcedjpsm-71150-20231114371150-ixbrl.htm	2023年12月期 第３四半期決算短信〔日本基準〕（連結）	/disc/71150/140120231113588678.pdf
2023-08-14	7115	アルファパーチェス	/disc/71150/081220230810541469_tse-qcedjpsm-71150-20230814371150-ixbrl.htm	2023年12月期 第２四半期決算短信〔日本基準〕（連結）	/disc/71150/140120230810541469.pdf
2023-05-15	7115	アルファパーチェス	/disc/71150/081220230512571126_tse-qcedjpsm-71150-20230515371150-ixbrl.htm	2023年12月期第1四半期決算短信〔日本基準〕（連結）	/disc/71150/140120230512571126.pdf
2023-03-03	7115	アルファパーチェス	/disc/71150/081220230302523457_tse-acedjpsm-71150-20230303371150-ixbrl.htm	（訂正・数値データ訂正） 「 2022 年 12 月期 決算短信〔日本基準〕（連結） 」 の一部訂正について	/disc/71150/140120230302523457.pdf
2023-02-14	7115	アルファパーチェス	/disc/71150/081220230214510978_tse-acedjpsm-71150-20230214371150-ixbrl.htm	2022年12月期　決算短信〔日本基準〕（連結）	/disc/71150/140120230214510978.pdf
2026-07-15	7388	FPパートナー	/disc/73880/081220260709590752_tse-snedjpsy-73880-20260715373880-ixbrl.htm	2026年11月期第２四半期（中間期）決算短信〔日本基準〕(非連結)	/disc/73880/140120260709590752.pdf
2026-04-14	7388	FPパートナー	/disc/73880/081220260414503291_tse-qnedjpsm-73880-20260414373880-ixbrl.htm	2026年11月期 第１四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120260414503291.pdf
2026-01-14	7388	FPパートナー	/disc/73880/081220260114533459_tse-anedjpsm-73880-20260114373880-ixbrl.htm	2025年11月期 決算短信〔日本基準〕(非連結)	/disc/73880/140120260114533459.pdf
2025-10-15	7388	FPパートナー	/disc/73880/081220251015573772_tse-qnedjpsm-73880-20251015373880-ixbrl.htm	2025年11月期第３四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120251015573772.pdf
2025-07-15	7388	FPパートナー	/disc/73880/081220250710511190_tse-snedjpsy-73880-20250715373880-ixbrl.htm	2025年11月期第２四半期（中間期）決算短信〔日本基準〕(非連結)	/disc/73880/140120250710511190.pdf
2025-04-14	7388	FPパートナー	/disc/73880/081220250408510493_tse-qnedjpsm-73880-20250414373880-ixbrl.htm	2025年11月期第１四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120250408510493.pdf
2025-01-14	7388	FPパートナー	/disc/73880/081220250108547940_tse-anedjpsm-73880-20250114373880-ixbrl.htm	2024年11月期決算短信〔日本基準〕(非連結)	/disc/73880/140120250108547940.pdf
2024-10-15	7388	FPパートナー	/disc/73880/081220241008595191_tse-qnedjpsm-73880-20241015373880-ixbrl.htm	2024年11月期 第３四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120241008595191.pdf
2024-07-16	7388	FPパートナー	/disc/73880/081220240710547207_tse-qnedjpsm-73880-20240716373880-ixbrl.htm	2024年11月期 第２四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120240710547207.pdf
2024-04-15	7388	FPパートナー	/disc/73880/081220240405566836_tse-qnedjpsm-73880-20240415373880-ixbrl.htm	2024年11月期 第１四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120240405566836.pdf
2024-01-15	7388	FPパートナー	/disc/73880/081220240109512172_tse-anedjpsm-73880-20240115373880-ixbrl.htm	2023年11月期 決算短信〔日本基準〕(非連結)	/disc/73880/140120240109512172.pdf
2023-10-11	7388	FPパートナー	/disc/73880/081220231004562753_tse-qnedjpsm-73880-20231011373880-ixbrl.htm	2023年11月期 第３四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120231004562753.pdf
2023-07-14	7388	FPパートナー	/disc/73880/081220230711520654_tse-qnedjpsm-73880-20230714373880-ixbrl.htm	2023年11月期第２四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120230711520654.pdf
2023-04-14	7388	FPパートナー	/disc/73880/081220230411545584_tse-qnedjpsm-73880-20230414373880-ixbrl.htm	2023年11月期第１四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120230411545584.pdf
2023-01-13	7388	FPパートナー	/disc/73880/081220230113588903_tse-anedjpsm-73880-20230113373880-ixbrl.htm	2022年11月期決算短信〔日本基準〕(非連結)	/disc/73880/140120230113588903.pdf
2022-10-14	7388	FPパートナー	/disc/73880/081220221012543543_tse-qnedjpsm-73880-20221014373880-ixbrl.htm	2022年11月期第３四半期決算短信〔日本基準〕(非連結)	/disc/73880/140120221012543543.pdf
2026-08-12	5870	ナルネットコミュニケーションズ	/disc/58700/081220260812517745_tse-qnedjpsm-58700-20260812358700-ixbrl.htm	2027年３月期第１四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120260812517745.pdf
2026-05-15	5870	ナルネットコミュニケーションズ	/disc/58700/081220260515537640_tse-anedjpsm-58700-20260515358700-ixbrl.htm	2026年３月期 決算短信〔日本基準〕(非連結)	/disc/58700/140120260515537640.pdf
2026-02-13	5870	ナルネットコミュニケーションズ	/disc/58700/081220260213561446_tse-qnedjpsm-58700-20260213358700-ixbrl.htm	2026年３月期第３四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120260213561446.pdf
2025-11-14	5870	ナルネットコミュニケーションズ	/disc/58700/081220251114503611_tse-snedjpsy-58700-20251114358700-ixbrl.htm	2026年３月期 第２四半期（中間期）決算短信〔日本基準〕(非連結)	/disc/58700/140120251114503611.pdf
2025-08-12	5870	ナルネットコミュニケーションズ	/disc/58700/081220250812539564_tse-qnedjpsm-58700-20250812358700-ixbrl.htm	2026年３月期 第１四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120250812539564.pdf
2025-05-15	5870	ナルネットコミュニケーションズ	/disc/58700/081220250515554340_tse-anedjpsm-58700-20250515358700-ixbrl.htm	2025年３月期 決算短信〔日本基準〕(非連結)	/disc/58700/140120250515554340.pdf
2025-02-14	5870	ナルネットコミュニケーションズ	/disc/58700/081220250213574427_tse-qnedjpsm-58700-20250214358700-ixbrl.htm	2025年３月期 第３四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120250213574427.pdf
2024-11-14	5870	ナルネットコミュニケーションズ	/disc/58700/081220241113521309_tse-snedjpsy-58700-20241114358700-ixbrl.htm	2025年３月期 第２四半期（中間期）決算短信〔日本基準〕(非連結)	/disc/58700/140120241113521309.pdf
2024-08-09	5870	ナルネットコミュニケーションズ	/disc/58700/081220240725554653_tse-qnedjpsm-58700-20240809358700-ixbrl.htm	2025年３月期第１四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120240725554653.pdf
2024-05-15	5870	ナルネットコミュニケーションズ	/disc/58700/081220240515597365_tse-anedjpsm-58700-20240515597365-ixbrl.htm	2024年３月期決算短信〔日本基準〕(非連結)	/disc/58700/140120240515597365.pdf
2024-02-14	5870	ナルネットコミュニケーションズ	/disc/58700/081220240213534613_tse-qnedjpsm-58700-20240214358700-ixbrl.htm	2024年３月期 第３四半期決算短信〔日本基準〕(非連結)	/disc/58700/140120240213534613.pdf
2026-08-07	5843	ニッポンインシュア	/disc/58430/081220260803507261_tse-qnedjpsm-58430-20260803507261-ixbrl.htm	2026年９月期第３四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120260803507261.pdf
2026-05-14	5843	ニッポンインシュア	/disc/58430/081220260511522713_tse-snedjpsy-58430-20260511522713-ixbrl.htm	2026年９月期第２四半期(中間期)決算短信〔日本基準〕(非連結)	/disc/58430/140120260511522713.pdf
2026-02-13	5843	ニッポンインシュア	/disc/58430/081220260212557062_tse-qnedjpsm-58430-20260212557062-ixbrl.htm	2026年９月期第１四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120260212557062.pdf
2025-11-14	5843	ニッポンインシュア	/disc/58430/081220251111596576_tse-anedjpsm-58430-20251111596576-ixbrl.htm	2025年９月期決算短信〔日本基準〕(非連結)	/disc/58430/140120251111596576.pdf
2025-08-08	5843	ニッポンインシュア	/disc/58430/081220250806532579_tse-qnedjpsm-58430-20250806532579-ixbrl.htm	2025年９月期第３四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120250806532579.pdf
2025-05-14	5843	ニッポンインシュア	/disc/58430/081220250509536587_tse-snedjpsy-58430-20250509536587-ixbrl.htm	2025年９月期第２四半期(中間期)決算短信〔日本基準〕(非連結)	/disc/58430/140120250509536587.pdf
2025-02-14	5843	ニッポンインシュア	/disc/58430/081220250213573617_tse-qnedjpsm-58430-20250213573617-ixbrl.htm	2025年９月期第１四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120250213573617.pdf
2024-11-14	5843	ニッポンインシュア	/disc/58430/081220241112520602_tse-anedjpsm-58430-20241112520602-ixbrl.htm	2024年９月期決算短信〔日本基準〕(非連結)	/disc/58430/140120241112520602.pdf
2024-08-09	5843	ニッポンインシュア	/disc/58430/081220240808567484_tse-qnedjpsm-58430-20240808567484-ixbrl.htm	2024年９月期第３四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120240808567484.pdf
2024-05-14	5843	ニッポンインシュア	/disc/58430/081220240510590664_tse-qnedjpsm-58430-20240510590664-ixbrl.htm	2024年９月期第２四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120240510590664.pdf
2024-02-13	5843	ニッポンインシュア	/disc/58430/081220240209531659_tse-qnedjpsm-58430-20240209531659-ixbrl.htm	2024年９月期第１四半期決算短信〔日本基準〕(非連結)	/disc/58430/140120240209531659.pdf
2023-11-10	5843	ニッポンインシュア	/disc/58430/081220231109583616_tse-anedjpsm-58430-20231109583616-ixbrl.htm	2023年９月期決算短信〔日本基準〕(非連結)	/disc/58430/140120231109583616.pdf
2026-06-10	9166	GENDA	/disc/91660/081220260610567000_tse-qcedjpsm-91660-20260610391660-ixbrl.htm	2027年１月期 第１四半期決算短信〔日本基準〕（連結）	/disc/91660/140120260610567000.pdf
2026-04-08	9166	GENDA	/disc/91660/081220260408500177_tse-acedjpsm-91660-20260312391660-ixbrl.htm	（訂正・数値データ訂正）「2026年１月期 決算短信〔日本基準〕（連結）」及び「2026年１月期通期 決算説明資料」の一部訂正について	/disc/91660/140120260408500177.pdf
2026-03-12	9166	GENDA	/disc/91660/081220260312580756_tse-acedjpsm-91660-20260312391660-ixbrl.htm	2026年１月期 決算短信〔日本基準〕（連結）	/disc/91660/140120260312580756.pdf
2025-12-12	9166	GENDA	/disc/91660/081220251212518933_tse-qcedjpsm-91660-20251212391660-ixbrl.htm	2026年１月期 第３四半期決算短信〔日本基準〕（連結）	/disc/91660/140120251212518933.pdf
2025-09-12	9166	GENDA	/disc/91660/081220250912557573_tse-scedjpsy-91660-20250912391660-ixbrl.htm	2026年１月期 第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/91660/140120250912557573.pdf
2025-06-11	9166	GENDA	/disc/91660/081220250611586998_tse-qcedjpsm-91660-20250611391660-ixbrl.htm	2026年１月期 第１四半期決算短信〔日本基準〕（連結）	/disc/91660/140120250611586998.pdf
2025-04-25	9166	GENDA	/disc/91660/081220250424522936_tse-acedjpsm-91660-20250312391660-ixbrl.htm	(訂正・数値データ訂正)「2025年1月期決算短信〔日本基準〕(連結)」、「2025年1月期通期決算説明資料」及び「事業計画及び成長可能性に関する事項」の一部訂正	/disc/91660/140120250424522936.pdf
2025-03-12	9166	GENDA	/disc/91660/081220250312592355_tse-acedjpsm-91660-20250312391660-ixbrl.htm	2025年１月期 決算短信〔日本基準〕（連結）	/disc/91660/140120250312592355.pdf
2024-12-10	9166	GENDA	/disc/91660/081220241210536189_tse-qcedjpsm-91660-20241210391660-ixbrl.htm	2025年１月期 第３四半期決算短信〔日本基準〕（連結）	/disc/91660/140120241210536189.pdf
2024-09-09	9166	GENDA	/disc/91660/081220240909582496_tse-scedjpsy-91660-20240909391660-ixbrl.htm	2025年１月期 第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/91660/140120240909582496.pdf
2024-06-11	9166	GENDA	/disc/91660/081220240610525217_tse-qcedjpsm-91660-20240611391660-ixbrl.htm	2025年１月期 第１四半期決算短信〔日本基準〕（連結）	/disc/91660/140120240610525217.pdf
2024-03-11	9166	GENDA	/disc/91660/081220240310551034_tse-acedjpsm-91660-20240311391660-ixbrl.htm	2024年１月期 決算短信〔日本基準〕（連結）	/disc/91660/140120240310551034.pdf
2023-12-11	9166	GENDA	/disc/91660/081220231201597748_tse-qcedjpsm-91660-20231211391660-ixbrl.htm	2024年１月期 第３四半期決算短信〔日本基準〕（連結）	/disc/91660/140120231201597748.pdf
2023-09-08	9166	GENDA	/disc/91660/081220230907551698_tse-qcedjpsm-91660-20230908391660-ixbrl.htm	2024年１月期　第２四半期決算短信〔日本基準〕（連結）	/disc/91660/140120230907551698.pdf
2026-07-30	9158	シーユーシー	/disc/91580/081220260730503154_tse-qcedifsm-91580-20260730391580-ixbrl.htm	2027年3月期 第1四半期決算短信〔IFRS〕（連結）	/disc/91580/140120260730503154.pdf
2026-06-04	9158	シーユーシー	/disc/91580/081220260604562604_tse-acedifsm-91580-20260604391580-ixbrl.htm	（訂正・数値データ訂正）「2026年３月期 決算短信〔ＩＦＲＳ〕（連結）」の一部訂正に関するお知らせ	/disc/91580/140120260604562604.pdf
2026-04-30	9158	シーユーシー	/disc/91580/081220260430514927_tse-acedifsm-91580-20260430391580-ixbrl.htm	2026年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/91580/140120260430514927.pdf
2026-02-02	9158	シーユーシー	/disc/91580/081220260202544439_tse-qcedifsm-91580-20260202391580-ixbrl.htm	2026年3月期 第3四半期決算短信〔IFRS〕（連結）	/disc/91580/140120260202544439.pdf
2025-11-10	9158	シーユーシー	/disc/91580/081220251110593738_tse-scedifsy-91580-20251110391580-ixbrl.htm	2026年３月期 第２四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/91580/140120251110593738.pdf
2025-08-04	9158	シーユーシー	/disc/91580/081220250803528247_tse-qcedifsm-91580-20250804391580-ixbrl.htm	2026年３月期 第１四半期決算短信〔ＩＦＲＳ〕（連結）	/disc/91580/140120250803528247.pdf
2025-04-28	9158	シーユーシー	/disc/91580/081220250428525641_tse-acedifsm-91580-20250428391580-ixbrl.htm	2025年３月期 決算短信〔ＩＦＲＳ〕（連結）	/disc/91580/140120250428525641.pdf
